Printing from thread 1
   ID   |  i |  j |  k ||    x    |    y    |    z
   2770 | 10 |  2 |  3 || 0.34483 | 0.06897 | 0.10345 
   2771 | 11 |  2 |  3 || 0.37931 | 0.06897 | 0.10345 
   2772 | 12 |  2 |  3 || 0.41379 | 0.06897 | 0.10345 
   2773 | 13 |  2 |  3 || 0.44828 | 0.06897 | 0.10345 
   2774 | 14 |  2 |  3 || 0.48276 | 0.06897 | 0.10345 
   2775 | 15 |  2 |  3 || 0.51724 | 0.06897 | 0.10345 
   2776 | 16 |  2 |  3 || 0.55172 | 0.06897 | 0.10345 
   2777 | 17 |  2 |  3 || 0.58621 | 0.06897 | 0.10345 
   2778 | 18 |  2 |  3 || 0.62069 | 0.06897 | 0.10345 
   2779 | 19 |  2 |  3 || 0.65517 | 0.06897 | 0.10345 
   2780 | 20 |  2 |  3 || 0.68966 | 0.06897 | 0.10345 
   2781 | 21 |  2 |  3 || 0.72414 | 0.06897 | 0.10345 
   2782 | 22 |  2 |  3 || 0.75862 | 0.06897 | 0.10345 
   2783 | 23 |  2 |  3 || 0.79310 | 0.06897 | 0.10345 
   2784 | 24 |  2 |  3 || 0.82759 | 0.06897 | 0.10345 
   2785 | 25 |  2 |  3 || 0.86207 | 0.06897 | 0.10345 
   2786 | 26 |  2 |  3 || 0.89655 | 0.06897 | 0.10345 
   2787 | 27 |  2 |  3 || 0.93103 | 0.06897 | 0.10345 
   2788 | 28 |  2 |  3 || 0.96552 | 0.06897 | 0.10345 
   2789 | 29 |  2 |  3 || 1.00000 | 0.06897 | 0.10345 
   2790 |  0 |  3 |  3 || 0.00000 | 0.10345 | 0.10345 
   2791 |  1 |  3 |  3 || 0.03448 | 0.10345 | 0.10345 
   2792 |  2 |  3 |  3 || 0.06897 | 0.10345 | 0.10345 
   2793 |  3 |  3 |  3 || 0.10345 | 0.10345 | 0.10345 
   2794 |  4 |  3 |  3 || 0.13793 | 0.10345 | 0.10345 
   2795 |  5 |  3 |  3 || 0.17241 | 0.10345 | 0.10345 
   2796 |  6 |  3 |  3 || 0.20690 | 0.10345 | 0.10345 
   2797 |  7 |  3 |  3 || 0.24138 | 0.10345 | 0.10345 
   2798 |  8 |  3 |  3 || 0.27586 | 0.10345 | 0.10345 
   2799 |  9 |  3 |  3 || 0.31034 | 0.10345 | 0.10345 
   2800 | 10 |  3 |  3 || 0.34483 | 0.10345 | 0.10345 
   2801 | 11 |  3 |  3 || 0.37931 | 0.10345 | 0.10345 
   2802 | 12 |  3 |  3 || 0.41379 | 0.10345 | 0.10345 
   2803 | 13 |  3 |  3 || 0.44828 | 0.10345 | 0.10345 
   2804 | 14 |  3 |  3 || 0.48276 | 0.10345 | 0.10345 
   2805 | 15 |  3 |  3 || 0.51724 | 0.10345 | 0.10345 
   2806 | 16 |  3 |  3 || 0.55172 | 0.10345 | 0.10345 
   2807 | 17 |  3 |  3 || 0.58621 | 0.10345 | 0.10345 
   2808 | 18 |  3 |  3 || 0.62069 | 0.10345 | 0.10345 
   2809 | 19 |  3 |  3 || 0.65517 | 0.10345 | 0.10345 
   2810 | 20 |  3 |  3 || 0.68966 | 0.10345 | 0.10345 
   2811 | 21 |  3 |  3 || 0.72414 | 0.10345 | 0.10345 
   2812 | 22 |  3 |  3 || 0.75862 | 0.10345 | 0.10345 
   2813 | 23 |  3 |  3 || 0.79310 | 0.10345 | 0.10345 
   2814 | 24 |  3 |  3 || 0.82759 | 0.10345 | 0.10345 
   2815 | 25 |  3 |  3 || 0.86207 | 0.10345 | 0.10345 
   2816 | 26 |  3 |  3 || 0.89655 | 0.10345 | 0.10345 
   2817 | 27 |  3 |  3 || 0.93103 | 0.10345 | 0.10345 
   2818 | 28 |  3 |  3 || 0.96552 | 0.10345 | 0.10345 
   2819 | 29 |  3 |  3 || 1.00000 | 0.10345 | 0.10345 
   2820 |  0 |  4 |  3 || 0.00000 | 0.13793 | 0.10345 
   2821 |  1 |  4 |  3 || 0.03448 | 0.13793 | 0.10345 
   2822 |  2 |  4 |  3 || 0.06897 | 0.13793 | 0.10345 
   2823 |  3 |  4 |  3 || 0.10345 | 0.13793 | 0.10345 
   2824 |  4 |  4 |  3 || 0.13793 | 0.13793 | 0.10345 
   2825 |  5 |  4 |  3 || 0.17241 | 0.13793 | 0.10345 
   2826 |  6 |  4 |  3 || 0.20690 | 0.13793 | 0.10345 
   2827 |  7 |  4 |  3 || 0.24138 | 0.13793 | 0.10345 
   2828 |  8 |  4 |  3 || 0.27586 | 0.13793 | 0.10345 
   2829 |  9 |  4 |  3 || 0.31034 | 0.13793 | 0.10345 
   2830 | 10 |  4 |  3 || 0.34483 | 0.13793 | 0.10345 
   2831 | 11 |  4 |  3 || 0.37931 | 0.13793 | 0.10345 
   2832 | 12 |  4 |  3 || 0.41379 | 0.13793 | 0.10345 
   2833 | 13 |  4 |  3 || 0.44828 | 0.13793 | 0.10345 
   2834 | 14 |  4 |  3 || 0.48276 | 0.13793 | 0.10345 
   2835 | 15 |  4 |  3 || 0.51724 | 0.13793 | 0.10345 
   2836 | 16 |  4 |  3 || 0.55172 | 0.13793 | 0.10345 
   2837 | 17 |  4 |  3 || 0.58621 | 0.13793 | 0.10345 
   2838 | 18 |  4 |  3 || 0.62069 | 0.13793 | 0.10345 
   2839 | 19 |  4 |  3 || 0.65517 | 0.13793 | 0.10345 
   2840 | 20 |  4 |  3 || 0.68966 | 0.13793 | 0.10345 
   2841 | 21 |  4 |  3 || 0.72414 | 0.13793 | 0.10345 
   2842 | 22 |  4 |  3 || 0.75862 | 0.13793 | 0.10345 
   2843 | 23 |  4 |  3 || 0.79310 | 0.13793 | 0.10345 
   2844 | 24 |  4 |  3 || 0.82759 | 0.13793 | 0.10345 
   2845 | 25 |  4 |  3 || 0.86207 | 0.13793 | 0.10345 
   2846 | 26 |  4 |  3 || 0.89655 | 0.13793 | 0.10345 
   2847 | 27 |  4 |  3 || 0.93103 | 0.13793 | 0.10345 
   2848 | 28 |  4 |  3 || 0.96552 | 0.13793 | 0.10345 
   2849 | 29 |  4 |  3 || 1.00000 | 0.13793 | 0.10345 
   2850 |  0 |  5 |  3 || 0.00000 | 0.17241 | 0.10345 
   2851 |  1 |  5 |  3 || 0.03448 | 0.17241 | 0.10345 
   2852 |  2 |  5 |  3 || 0.06897 | 0.17241 | 0.10345 
   2853 |  3 |  5 |  3 || 0.10345 | 0.17241 | 0.10345 
   2854 |  4 |  5 |  3 || 0.13793 | 0.17241 | 0.10345 
   2855 |  5 |  5 |  3 || 0.17241 | 0.17241 | 0.10345 
   2856 |  6 |  5 |  3 || 0.20690 | 0.17241 | 0.10345 
   2857 |  7 |  5 |  3 || 0.24138 | 0.17241 | 0.10345 
   2858 |  8 |  5 |  3 || 0.27586 | 0.17241 | 0.10345 
   2859 |  9 |  5 |  3 || 0.31034 | 0.17241 | 0.10345 
   2860 | 10 |  5 |  3 || 0.34483 | 0.17241 | 0.10345 
   2861 | 11 |  5 |  3 || 0.37931 | 0.17241 | 0.10345 
   2862 | 12 |  5 |  3 || 0.41379 | 0.17241 | 0.10345 
   2863 | 13 |  5 |  3 || 0.44828 | 0.17241 | 0.10345 
   2864 | 14 |  5 |  3 || 0.48276 | 0.17241 | 0.10345 
   2865 | 15 |  5 |  3 || 0.51724 | 0.17241 | 0.10345 
   2866 | 16 |  5 |  3 || 0.55172 | 0.17241 | 0.10345 
   2867 | 17 |  5 |  3 || 0.58621 | 0.17241 | 0.10345 
   2868 | 18 |  5 |  3 || 0.62069 | 0.17241 | 0.10345 
   2869 | 19 |  5 |  3 || 0.65517 | 0.17241 | 0.10345 
   2870 | 20 |  5 |  3 || 0.68966 | 0.17241 | 0.10345 
   2871 | 21 |  5 |  3 || 0.72414 | 0.17241 | 0.10345 
   2872 | 22 |  5 |  3 || 0.75862 | 0.17241 | 0.10345 
   2873 | 23 |  5 |  3 || 0.79310 | 0.17241 | 0.10345 
   2874 | 24 |  5 |  3 || 0.82759 | 0.17241 | 0.10345 
   2875 | 25 |  5 |  3 || 0.86207 | 0.17241 | 0.10345 
   2876 | 26 |  5 |  3 || 0.89655 | 0.17241 | 0.10345 
   2877 | 27 |  5 |  3 || 0.93103 | 0.17241 | 0.10345 
   2878 | 28 |  5 |  3 || 0.96552 | 0.17241 | 0.10345 
   2879 | 29 |  5 |  3 || 1.00000 | 0.17241 | 0.10345 
   2880 |  0 |  6 |  3 || 0.00000 | 0.20690 | 0.10345 
   2881 |  1 |  6 |  3 || 0.03448 | 0.20690 | 0.10345 
   2882 |  2 |  6 |  3 || 0.06897 | 0.20690 | 0.10345 
   2883 |  3 |  6 |  3 || 0.10345 | 0.20690 | 0.10345 
   2884 |  4 |  6 |  3 || 0.13793 | 0.20690 | 0.10345 
   2885 |  5 |  6 |  3 || 0.17241 | 0.20690 | 0.10345 
   2886 |  6 |  6 |  3 || 0.20690 | 0.20690 | 0.10345 
   2887 |  7 |  6 |  3 || 0.24138 | 0.20690 | 0.10345 
   2888 |  8 |  6 |  3 || 0.27586 | 0.20690 | 0.10345 
   2889 |  9 |  6 |  3 || 0.31034 | 0.20690 | 0.10345 
   2890 | 10 |  6 |  3 || 0.34483 | 0.20690 | 0.10345 
   2891 | 11 |  6 |  3 || 0.37931 | 0.20690 | 0.10345 
   2892 | 12 |  6 |  3 || 0.41379 | 0.20690 | 0.10345 
   2893 | 13 |  6 |  3 || 0.44828 | 0.20690 | 0.10345 
   2894 | 14 |  6 |  3 || 0.48276 | 0.20690 | 0.10345 
   2895 | 15 |  6 |  3 || 0.51724 | 0.20690 | 0.10345 
   2896 | 16 |  6 |  3 || 0.55172 | 0.20690 | 0.10345 
   2897 | 17 |  6 |  3 || 0.58621 | 0.20690 | 0.10345 
   2898 | 18 |  6 |  3 || 0.62069 | 0.20690 | 0.10345 
   2899 | 19 |  6 |  3 || 0.65517 | 0.20690 | 0.10345 
   2900 | 20 |  6 |  3 || 0.68966 | 0.20690 | 0.10345 
   2901 | 21 |  6 |  3 || 0.72414 | 0.20690 | 0.10345 
   2902 | 22 |  6 |  3 || 0.75862 | 0.20690 | 0.10345 
   2903 | 23 |  6 |  3 || 0.79310 | 0.20690 | 0.10345 
   2904 | 24 |  6 |  3 || 0.82759 | 0.20690 | 0.10345 
   2905 | 25 |  6 |  3 || 0.86207 | 0.20690 | 0.10345 
   2906 | 26 |  6 |  3 || 0.89655 | 0.20690 | 0.10345 
   2907 | 27 |  6 |  3 || 0.93103 | 0.20690 | 0.10345 
   2908 | 28 |  6 |  3 || 0.96552 | 0.20690 | 0.10345 
   2909 | 29 |  6 |  3 || 1.00000 | 0.20690 | 0.10345 
   2910 |  0 |  7 |  3 || 0.00000 | 0.24138 | 0.10345 
   2911 |  1 |  7 |  3 || 0.03448 | 0.24138 | 0.10345 
   2912 |  2 |  7 |  3 || 0.06897 | 0.24138 | 0.10345 
   2913 |  3 |  7 |  3 || 0.10345 | 0.24138 | 0.10345 
   2914 |  4 |  7 |  3 || 0.13793 | 0.24138 | 0.10345 
   2915 |  5 |  7 |  3 || 0.17241 | 0.24138 | 0.10345 
   2916 |  6 |  7 |  3 || 0.20690 | 0.24138 | 0.10345 
   2917 |  7 |  7 |  3 || 0.24138 | 0.24138 | 0.10345 
   2918 |  8 |  7 |  3 || 0.27586 | 0.24138 | 0.10345 
   2919 |  9 |  7 |  3 || 0.31034 | 0.24138 | 0.10345 
   2920 | 10 |  7 |  3 || 0.34483 | 0.24138 | 0.10345 
   2921 | 11 |  7 |  3 || 0.37931 | 0.24138 | 0.10345 
   2922 | 12 |  7 |  3 || 0.41379 | 0.24138 | 0.10345 
   2923 | 13 |  7 |  3 || 0.44828 | 0.24138 | 0.10345 
   2924 | 14 |  7 |  3 || 0.48276 | 0.24138 | 0.10345 
   2925 | 15 |  7 |  3 || 0.51724 | 0.24138 | 0.10345 
   2926 | 16 |  7 |  3 || 0.55172 | 0.24138 | 0.10345 
   2927 | 17 |  7 |  3 || 0.58621 | 0.24138 | 0.10345 
   2928 | 18 |  7 |  3 || 0.62069 | 0.24138 | 0.10345 
   2929 | 19 |  7 |  3 || 0.65517 | 0.24138 | 0.10345 
   2930 | 20 |  7 |  3 || 0.68966 | 0.24138 | 0.10345 
   2931 | 21 |  7 |  3 || 0.72414 | 0.24138 | 0.10345 
   2932 | 22 |  7 |  3 || 0.75862 | 0.24138 | 0.10345 
   2933 | 23 |  7 |  3 || 0.79310 | 0.24138 | 0.10345 
   2934 | 24 |  7 |  3 || 0.82759 | 0.24138 | 0.10345 
   2935 | 25 |  7 |  3 || 0.86207 | 0.24138 | 0.10345 
   2936 | 26 |  7 |  3 || 0.89655 | 0.24138 | 0.10345 
   2937 | 27 |  7 |  3 || 0.93103 | 0.24138 | 0.10345 
   2938 | 28 |  7 |  3 || 0.96552 | 0.24138 | 0.10345 
   2939 | 29 |  7 |  3 || 1.00000 | 0.24138 | 0.10345 
   2940 |  0 |  8 |  3 || 0.00000 | 0.27586 | 0.10345 
   2941 |  1 |  8 |  3 || 0.03448 | 0.27586 | 0.10345 
   2942 |  2 |  8 |  3 || 0.06897 | 0.27586 | 0.10345 
   2943 |  3 |  8 |  3 || 0.10345 | 0.27586 | 0.10345 
   2944 |  4 |  8 |  3 || 0.13793 | 0.27586 | 0.10345 
   2945 |  5 |  8 |  3 || 0.17241 | 0.27586 | 0.10345 
   2946 |  6 |  8 |  3 || 0.20690 | 0.27586 | 0.10345 
   2947 |  7 |  8 |  3 || 0.24138 | 0.27586 | 0.10345 
   2948 |  8 |  8 |  3 || 0.27586 | 0.27586 | 0.10345 
   2949 |  9 |  8 |  3 || 0.31034 | 0.27586 | 0.10345 
   2950 | 10 |  8 |  3 || 0.34483 | 0.27586 | 0.10345 
   2951 | 11 |  8 |  3 || 0.37931 | 0.27586 | 0.10345 
   2952 | 12 |  8 |  3 || 0.41379 | 0.27586 | 0.10345 
   2953 | 13 |  8 |  3 || 0.44828 | 0.27586 | 0.10345 
   2954 | 14 |  8 |  3 || 0.48276 | 0.27586 | 0.10345 
   2955 | 15 |  8 |  3 || 0.51724 | 0.27586 | 0.10345 
   2956 | 16 |  8 |  3 || 0.55172 | 0.27586 | 0.10345 
   2957 | 17 |  8 |  3 || 0.58621 | 0.27586 | 0.10345 
   2958 | 18 |  8 |  3 || 0.62069 | 0.27586 | 0.10345 
   2959 | 19 |  8 |  3 || 0.65517 | 0.27586 | 0.10345 
   2960 | 20 |  8 |  3 || 0.68966 | 0.27586 | 0.10345 
   2961 | 21 |  8 |  3 || 0.72414 | 0.27586 | 0.10345 
   2962 | 22 |  8 |  3 || 0.75862 | 0.27586 | 0.10345 
   2963 | 23 |  8 |  3 || 0.79310 | 0.27586 | 0.10345 
   2964 | 24 |  8 |  3 || 0.82759 | 0.27586 | 0.10345 
   2965 | 25 |  8 |  3 || 0.86207 | 0.27586 | 0.10345 
   2966 | 26 |  8 |  3 || 0.89655 | 0.27586 | 0.10345 
   2967 | 27 |  8 |  3 || 0.93103 | 0.27586 | 0.10345 
   2968 | 28 |  8 |  3 || 0.96552 | 0.27586 | 0.10345 
   2969 | 29 |  8 |  3 || 1.00000 | 0.27586 | 0.10345 
   2970 |  0 |  9 |  3 || 0.00000 | 0.31034 | 0.10345 
   2971 |  1 |  9 |  3 || 0.03448 | 0.31034 | 0.10345 
   2972 |  2 |  9 |  3 || 0.06897 | 0.31034 | 0.10345 
   2973 |  3 |  9 |  3 || 0.10345 | 0.31034 | 0.10345 
   2974 |  4 |  9 |  3 || 0.13793 | 0.31034 | 0.10345 
   2975 |  5 |  9 |  3 || 0.17241 | 0.31034 | 0.10345 
   2976 |  6 |  9 |  3 || 0.20690 | 0.31034 | 0.10345 
   2977 |  7 |  9 |  3 || 0.24138 | 0.31034 | 0.10345 
   2978 |  8 |  9 |  3 || 0.27586 | 0.31034 | 0.10345 
   2979 |  9 |  9 |  3 || 0.31034 | 0.31034 | 0.10345 
   2980 | 10 |  9 |  3 || 0.34483 | 0.31034 | 0.10345 
   2981 | 11 |  9 |  3 || 0.37931 | 0.31034 | 0.10345 
   2982 | 12 |  9 |  3 || 0.41379 | 0.31034 | 0.10345 
   2983 | 13 |  9 |  3 || 0.44828 | 0.31034 | 0.10345 
   2984 | 14 |  9 |  3 || 0.48276 | 0.31034 | 0.10345 
   2985 | 15 |  9 |  3 || 0.51724 | 0.31034 | 0.10345 
   2986 | 16 |  9 |  3 || 0.55172 | 0.31034 | 0.10345 
   2987 | 17 |  9 |  3 || 0.58621 | 0.31034 | 0.10345 
   2988 | 18 |  9 |  3 || 0.62069 | 0.31034 | 0.10345 
   2989 | 19 |  9 |  3 || 0.65517 | 0.31034 | 0.10345 
   2990 | 20 |  9 |  3 || 0.68966 | 0.31034 | 0.10345 
   2991 | 21 |  9 |  3 || 0.72414 | 0.31034 | 0.10345 
   2992 | 22 |  9 |  3 || 0.75862 | 0.31034 | 0.10345 
   2993 | 23 |  9 |  3 || 0.79310 | 0.31034 | 0.10345 
   2994 | 24 |  9 |  3 || 0.82759 | 0.31034 | 0.10345 
   2995 | 25 |  9 |  3 || 0.86207 | 0.31034 | 0.10345 
   2996 | 26 |  9 |  3 || 0.89655 | 0.31034 | 0.10345 
   2997 | 27 |  9 |  3 || 0.93103 | 0.31034 | 0.10345 
   2998 | 28 |  9 |  3 || 0.96552 | 0.31034 | 0.10345 
   2999 | 29 |  9 |  3 || 1.00000 | 0.31034 | 0.10345 
   3000 |  0 | 10 |  3 || 0.00000 | 0.34483 | 0.10345 
   3001 |  1 | 10 |  3 || 0.03448 | 0.34483 | 0.10345 
   3002 |  2 | 10 |  3 || 0.06897 | 0.34483 | 0.10345 
   3003 |  3 | 10 |  3 || 0.10345 | 0.34483 | 0.10345 
   3004 |  4 | 10 |  3 || 0.13793 | 0.34483 | 0.10345 
   3005 |  5 | 10 |  3 || 0.17241 | 0.34483 | 0.10345 
   3006 |  6 | 10 |  3 || 0.20690 | 0.34483 | 0.10345 
   3007 |  7 | 10 |  3 || 0.24138 | 0.34483 | 0.10345 
   3008 |  8 | 10 |  3 || 0.27586 | 0.34483 | 0.10345 
   3009 |  9 | 10 |  3 || 0.31034 | 0.34483 | 0.10345 
   3010 | 10 | 10 |  3 || 0.34483 | 0.34483 | 0.10345 
   3011 | 11 | 10 |  3 || 0.37931 | 0.34483 | 0.10345 
   3012 | 12 | 10 |  3 || 0.41379 | 0.34483 | 0.10345 
   3013 | 13 | 10 |  3 || 0.44828 | 0.34483 | 0.10345 
   3014 | 14 | 10 |  3 || 0.48276 | 0.34483 | 0.10345 
   3015 | 15 | 10 |  3 || 0.51724 | 0.34483 | 0.10345 
   3016 | 16 | 10 |  3 || 0.55172 | 0.34483 | 0.10345 
   3017 | 17 | 10 |  3 || 0.58621 | 0.34483 | 0.10345 
   3018 | 18 | 10 |  3 || 0.62069 | 0.34483 | 0.10345 
   3019 | 19 | 10 |  3 || 0.65517 | 0.34483 | 0.10345 
   3020 | 20 | 10 |  3 || 0.68966 | 0.34483 | 0.10345 
   3021 | 21 | 10 |  3 || 0.72414 | 0.34483 | 0.10345 
   3022 | 22 | 10 |  3 || 0.75862 | 0.34483 | 0.10345 
   3023 | 23 | 10 |  3 || 0.79310 | 0.34483 | 0.10345 
   3024 | 24 | 10 |  3 || 0.82759 | 0.34483 | 0.10345 
   3025 | 25 | 10 |  3 || 0.86207 | 0.34483 | 0.10345 
   3026 | 26 | 10 |  3 || 0.89655 | 0.34483 | 0.10345 
   3027 | 27 | 10 |  3 || 0.93103 | 0.34483 | 0.10345 
   3028 | 28 | 10 |  3 || 0.96552 | 0.34483 | 0.10345 
   3029 | 29 | 10 |  3 || 1.00000 | 0.34483 | 0.10345 
   3030 |  0 | 11 |  3 || 0.00000 | 0.37931 | 0.10345 
   3031 |  1 | 11 |  3 || 0.03448 | 0.37931 | 0.10345 
   3032 |  2 | 11 |  3 || 0.06897 | 0.37931 | 0.10345 
   3033 |  3 | 11 |  3 || 0.10345 | 0.37931 | 0.10345 
   3034 |  4 | 11 |  3 || 0.13793 | 0.37931 | 0.10345 
   3035 |  5 | 11 |  3 || 0.17241 | 0.37931 | 0.10345 
   3036 |  6 | 11 |  3 || 0.20690 | 0.37931 | 0.10345 
   3037 |  7 | 11 |  3 || 0.24138 | 0.37931 | 0.10345 
   3038 |  8 | 11 |  3 || 0.27586 | 0.37931 | 0.10345 
   3039 |  9 | 11 |  3 || 0.31034 | 0.37931 | 0.10345 
   3040 | 10 | 11 |  3 || 0.34483 | 0.37931 | 0.10345 
   3041 | 11 | 11 |  3 || 0.37931 | 0.37931 | 0.10345 
   3042 | 12 | 11 |  3 || 0.41379 | 0.37931 | 0.10345 
   3043 | 13 | 11 |  3 || 0.44828 | 0.37931 | 0.10345 
   3044 | 14 | 11 |  3 || 0.48276 | 0.37931 | 0.10345 
   3045 | 15 | 11 |  3 || 0.51724 | 0.37931 | 0.10345 
   3046 | 16 | 11 |  3 || 0.55172 | 0.37931 | 0.10345 
   3047 | 17 | 11 |  3 || 0.58621 | 0.37931 | 0.10345 
   3048 | 18 | 11 |  3 || 0.62069 | 0.37931 | 0.10345 
   3049 | 19 | 11 |  3 || 0.65517 | 0.37931 | 0.10345 
   3050 | 20 | 11 |  3 || 0.68966 | 0.37931 | 0.10345 
   3051 | 21 | 11 |  3 || 0.72414 | 0.37931 | 0.10345 
   3052 | 22 | 11 |  3 || 0.75862 | 0.37931 | 0.10345 
   3053 | 23 | 11 |  3 || 0.79310 | 0.37931 | 0.10345 
   3054 | 24 | 11 |  3 || 0.82759 | 0.37931 | 0.10345 
   3055 | 25 | 11 |  3 || 0.86207 | 0.37931 | 0.10345 
   3056 | 26 | 11 |  3 || 0.89655 | 0.37931 | 0.10345 
   3057 | 27 | 11 |  3 || 0.93103 | 0.37931 | 0.10345 
   3058 | 28 | 11 |  3 || 0.96552 | 0.37931 | 0.10345 
   3059 | 29 | 11 |  3 || 1.00000 | 0.37931 | 0.10345 
   3060 |  0 | 12 |  3 || 0.00000 | 0.41379 | 0.10345 
   3061 |  1 | 12 |  3 || 0.03448 | 0.41379 | 0.10345 
   3062 |  2 | 12 |  3 || 0.06897 | 0.41379 | 0.10345 
   3063 |  3 | 12 |  3 || 0.10345 | 0.41379 | 0.10345 
   3064 |  4 | 12 |  3 || 0.13793 | 0.41379 | 0.10345 
   3065 |  5 | 12 |  3 || 0.17241 | 0.41379 | 0.10345 
