Printing from thread 0
   ID   |  i |  j |  k ||    x    |    y    |    z
   9900 |9900 |-296670 | 11 || 0.00000 | 0.00000 | 0.37931 
   9929 |9929 |-297539 | 11 || 1.00000 | 0.00000 | 0.37931 
  10770 |10770 |-322741 | 11 || 0.00000 | 1.00000 | 0.37931 
  10799 |10799 |-323610 | 11 || 1.00000 | 1.00000 | 0.37931 
Printing from thread 2
   ID   |  i |  j |  k ||    x    |    y    |    z
  10800 |10800 |-323640 | 12 || 0.00000 | 0.00000 | 0.41379 
  10829 |10829 |-324509 | 12 || 1.00000 | 0.00000 | 0.41379 
  11670 |11670 |-349711 | 12 || 0.00000 | 1.00000 | 0.41379 
  11699 |11699 |-350580 | 12 || 1.00000 | 1.00000 | 0.41379 
  11700 |11700 |-350610 | 13 || 0.00000 | 0.00000 | 0.44828 
  11729 |11729 |-351479 | 13 || 1.00000 | 0.00000 | 0.44828 
  12570 |12570 |-376681 | 13 || 0.00000 | 1.00000 | 0.44828 
  12599 |12599 |-377550 | 13 || 1.00000 | 1.00000 | 0.44828 
  12600 |12600 |-377580 | 14 || 0.00000 | 0.00000 | 0.48276 
  12629 |12629 |-378449 | 14 || 1.00000 | 0.00000 | 0.48276 
  13470 |13470 |-403651 | 14 || 0.00000 | 1.00000 | 0.48276 
  13499 |13499 |-404520 | 14 || 1.00000 | 1.00000 | 0.48276 
  13500 |13500 |-404550 | 15 || 0.00000 | 0.00000 | 0.51724 
  13529 |13529 |-405419 | 15 || 1.00000 | 0.00000 | 0.51724 
  14370 |14370 |-430621 | 15 || 0.00000 | 1.00000 | 0.51724 
  14399 |14399 |-431490 | 15 || 1.00000 | 1.00000 | 0.51724 
  14400 |14400 |-431520 | 16 || 0.00000 | 0.00000 | 0.55172 
  14429 |14429 |-432389 | 16 || 1.00000 | 0.00000 | 0.55172 
  15270 |15270 |-457591 | 16 || 0.00000 | 1.00000 | 0.55172 
  15299 |15299 |-458460 | 16 || 1.00000 | 1.00000 | 0.55172 
  15300 |15300 |-458490 | 17 || 0.00000 | 0.00000 | 0.58621 
  15329 |15329 |-459359 | 17 || 1.00000 | 0.00000 | 0.58621 
  16170 |16170 |-484561 | 17 || 0.00000 | 1.00000 | 0.58621 
  16199 |16199 |-485430 | 17 || 1.00000 | 1.00000 | 0.58621 
Printing from thread 3
   ID   |  i |  j |  k ||    x    |    y    |    z
  16200 |16200 |-485460 | 18 || 0.00000 | 0.00000 | 0.62069 
  16229 |16229 |-486329 | 18 || 1.00000 | 0.00000 | 0.62069 
  17070 |17070 |-511531 | 18 || 0.00000 | 1.00000 | 0.62069 
  17099 |17099 |-512400 | 18 || 1.00000 | 1.00000 | 0.62069 
  17100 |17100 |-512430 | 19 || 0.00000 | 0.00000 | 0.65517 
  17129 |17129 |-513299 | 19 || 1.00000 | 0.00000 | 0.65517 
  17970 |17970 |-538501 | 19 || 0.00000 | 1.00000 | 0.65517 
  17999 |17999 |-539370 | 19 || 1.00000 | 1.00000 | 0.65517 
  18000 |18000 |-539400 | 20 || 0.00000 | 0.00000 | 0.68966 
  18029 |18029 |-540269 | 20 || 1.00000 | 0.00000 | 0.68966 
  18870 |18870 |-565471 | 20 || 0.00000 | 1.00000 | 0.68966 
  18899 |18899 |-566340 | 20 || 1.00000 | 1.00000 | 0.68966 
  18900 |18900 |-566370 | 21 || 0.00000 | 0.00000 | 0.72414 
  18929 |18929 |-567239 | 21 || 1.00000 | 0.00000 | 0.72414 
  19770 |19770 |-592441 | 21 || 0.00000 | 1.00000 | 0.72414 
  19799 |19799 |-593310 | 21 || 1.00000 | 1.00000 | 0.72414 
  19800 |19800 |-593340 | 22 || 0.00000 | 0.00000 | 0.75862 
  19829 |19829 |-594209 | 22 || 1.00000 | 0.00000 | 0.75862 
  20670 |20670 |-619411 | 22 || 0.00000 | 1.00000 | 0.75862 
  20699 |20699 |-620280 | 22 || 1.00000 | 1.00000 | 0.75862 
  20700 |20700 |-620310 | 23 || 0.00000 | 0.00000 | 0.79310 
  20729 |20729 |-621179 | 23 || 1.00000 | 0.00000 | 0.79310 
  21570 |21570 |-646381 | 23 || 0.00000 | 1.00000 | 0.79310 
  21599 |21599 |-647250 | 23 || 1.00000 | 1.00000 | 0.79310 
Printing from thread 4
   ID   |  i |  j |  k ||    x    |    y    |    z
  21600 |21600 |-647280 | 24 || 0.00000 | 0.00000 | 0.82759 
  21629 |21629 |-648149 | 24 || 1.00000 | 0.00000 | 0.82759 
  22470 |22470 |-673351 | 24 || 0.00000 | 1.00000 | 0.82759 
  22499 |22499 |-674220 | 24 || 1.00000 | 1.00000 | 0.82759 
  22500 |22500 |-674250 | 25 || 0.00000 | 0.00000 | 0.86207 
  22529 |22529 |-675119 | 25 || 1.00000 | 0.00000 | 0.86207 
  23370 |23370 |-700321 | 25 || 0.00000 | 1.00000 | 0.86207 
  23399 |23399 |-701190 | 25 || 1.00000 | 1.00000 | 0.86207 
  23400 |23400 |-701220 | 26 || 0.00000 | 0.00000 | 0.89655 
  23429 |23429 |-702089 | 26 || 1.00000 | 0.00000 | 0.89655 
  24270 |24270 |-727291 | 26 || 0.00000 | 1.00000 | 0.89655 
  24299 |24299 |-728160 | 26 || 1.00000 | 1.00000 | 0.89655 
  24300 |24300 |-728190 | 27 || 0.00000 | 0.00000 | 0.93103 
  24329 |24329 |-729059 | 27 || 1.00000 | 0.00000 | 0.93103 
  25170 |25170 |-754261 | 27 || 0.00000 | 1.00000 | 0.93103 
  25199 |25199 |-755130 | 27 || 1.00000 | 1.00000 | 0.93103 
  25200 |25200 |-755160 | 28 || 0.00000 | 0.00000 | 0.96552 
  25229 |25229 |-756029 | 28 || 1.00000 | 0.00000 | 0.96552 
  26070 |26070 |-781231 | 28 || 0.00000 | 1.00000 | 0.96552 
  26099 |26099 |-782100 | 28 || 1.00000 | 1.00000 | 0.96552 
  26101 |26101 |-782159 | 29 || 0.03448 | 0.00000 | 1.00000 
  26102 |26102 |-782189 | 29 || 0.06897 | 0.00000 | 1.00000 
  26103 |26103 |-782219 | 29 || 0.10345 | 0.00000 | 1.00000 
  26104 |26104 |-782249 | 29 || 0.13793 | 0.00000 | 1.00000 
  26105 |26105 |-782279 | 29 || 0.17241 | 0.00000 | 1.00000 
  26106 |26106 |-782309 | 29 || 0.20690 | 0.00000 | 1.00000 
  26107 |26107 |-782339 | 29 || 0.24138 | 0.00000 | 1.00000 
  26108 |26108 |-782369 | 29 || 0.27586 | 0.00000 | 1.00000 
  26109 |26109 |-782399 | 29 || 0.31034 | 0.00000 | 1.00000 
  26110 |26110 |-782429 | 29 || 0.34483 | 0.00000 | 1.00000 
  26111 |26111 |-782459 | 29 || 0.37931 | 0.00000 | 1.00000 
  26112 |26112 |-782489 | 29 || 0.41379 | 0.00000 | 1.00000 
  26113 |26113 |-782519 | 29 || 0.44828 | 0.00000 | 1.00000 
  26114 |26114 |-782549 | 29 || 0.48276 | 0.00000 | 1.00000 
  26115 |26115 |-782579 | 29 || 0.51724 | 0.00000 | 1.00000 
  26116 |26116 |-782609 | 29 || 0.55172 | 0.00000 | 1.00000 
  26117 |26117 |-782639 | 29 || 0.58621 | 0.00000 | 1.00000 
  26118 |26118 |-782669 | 29 || 0.62069 | 0.00000 | 1.00000 
  26119 |26119 |-782699 | 29 || 0.65517 | 0.00000 | 1.00000 
  26120 |26120 |-782729 | 29 || 0.68966 | 0.00000 | 1.00000 
  26121 |26121 |-782759 | 29 || 0.72414 | 0.00000 | 1.00000 
  26122 |26122 |-782789 | 29 || 0.75862 | 0.00000 | 1.00000 
  26123 |26123 |-782819 | 29 || 0.79310 | 0.00000 | 1.00000 
  26124 |26124 |-782849 | 29 || 0.82759 | 0.00000 | 1.00000 
  26125 |26125 |-782879 | 29 || 0.86207 | 0.00000 | 1.00000 
  26126 |26126 |-782909 | 29 || 0.89655 | 0.00000 | 1.00000 
  26127 |26127 |-782939 | 29 || 0.93103 | 0.00000 | 1.00000 
  26128 |26128 |-782969 | 29 || 0.96552 | 0.00000 | 1.00000 
  26130 |26130 |-783029 | 29 || 0.00000 | 0.03448 | 1.00000 
  26159 |26159 |-783898 | 29 || 1.00000 | 0.03448 | 1.00000 
  26160 |26160 |-783928 | 29 || 0.00000 | 0.06897 | 1.00000 
  26189 |26189 |-784797 | 29 || 1.00000 | 0.06897 | 1.00000 
  26190 |26190 |-784827 | 29 || 0.00000 | 0.10345 | 1.00000 
