Printing from thread 0
   ID   |  i |  j |  k ||    x    |    y    |    z
Printing from thread 1
   ID   |  i |  j |  k ||    x    |    y    |    z
Printing from thread 2
   ID   |  i |  j |  k ||    x    |    y    |    z
Printing from thread 3
   ID   |  i |  j |  k ||    x    |    y    |    z
Printing from thread 4
   ID   |  i |  j |  k ||    x    |    y    |    z
  26496 |26496 |-793996 | 29 || 0.20690 | 0.44828 | 1.00000 
  26497 |26497 |-794026 | 29 || 0.24138 | 0.44828 | 1.00000 
  26498 |26498 |-794056 | 29 || 0.27586 | 0.44828 | 1.00000 
  26499 |26499 |-794086 | 29 || 0.31034 | 0.44828 | 1.00000 
  26500 |26500 |-794116 | 29 || 0.34483 | 0.44828 | 1.00000 
  26501 |26501 |-794146 | 29 || 0.37931 | 0.44828 | 1.00000 
  26502 |26502 |-794176 | 29 || 0.41379 | 0.44828 | 1.00000 
  26503 |26503 |-794206 | 29 || 0.44828 | 0.44828 | 1.00000 
  26504 |26504 |-794236 | 29 || 0.48276 | 0.44828 | 1.00000 
  26505 |26505 |-794266 | 29 || 0.51724 | 0.44828 | 1.00000 
  26506 |26506 |-794296 | 29 || 0.55172 | 0.44828 | 1.00000 
  26507 |26507 |-794326 | 29 || 0.58621 | 0.44828 | 1.00000 
  26508 |26508 |-794356 | 29 || 0.62069 | 0.44828 | 1.00000 
  26509 |26509 |-794386 | 29 || 0.65517 | 0.44828 | 1.00000 
  26510 |26510 |-794416 | 29 || 0.68966 | 0.44828 | 1.00000 
  26511 |26511 |-794446 | 29 || 0.72414 | 0.44828 | 1.00000 
  26512 |26512 |-794476 | 29 || 0.75862 | 0.44828 | 1.00000 
  26513 |26513 |-794506 | 29 || 0.79310 | 0.44828 | 1.00000 
  26514 |26514 |-794536 | 29 || 0.82759 | 0.44828 | 1.00000 
  26515 |26515 |-794566 | 29 || 0.86207 | 0.44828 | 1.00000 
  26516 |26516 |-794596 | 29 || 0.89655 | 0.44828 | 1.00000 
  26517 |26517 |-794626 | 29 || 0.93103 | 0.44828 | 1.00000 
  26518 |26518 |-794656 | 29 || 0.96552 | 0.44828 | 1.00000 
  26521 |26521 |-794745 | 29 || 0.03448 | 0.48276 | 1.00000 
  26522 |26522 |-794775 | 29 || 0.06897 | 0.48276 | 1.00000 
  26523 |26523 |-794805 | 29 || 0.10345 | 0.48276 | 1.00000 
  26524 |26524 |-794835 | 29 || 0.13793 | 0.48276 | 1.00000 
  26525 |26525 |-794865 | 29 || 0.17241 | 0.48276 | 1.00000 
  26526 |26526 |-794895 | 29 || 0.20690 | 0.48276 | 1.00000 
  26527 |26527 |-794925 | 29 || 0.24138 | 0.48276 | 1.00000 
  26528 |26528 |-794955 | 29 || 0.27586 | 0.48276 | 1.00000 
  26529 |26529 |-794985 | 29 || 0.31034 | 0.48276 | 1.00000 
  26530 |26530 |-795015 | 29 || 0.34483 | 0.48276 | 1.00000 
  26531 |26531 |-795045 | 29 || 0.37931 | 0.48276 | 1.00000 
  26532 |26532 |-795075 | 29 || 0.41379 | 0.48276 | 1.00000 
  26533 |26533 |-795105 | 29 || 0.44828 | 0.48276 | 1.00000 
  26534 |26534 |-795135 | 29 || 0.48276 | 0.48276 | 1.00000 
  26535 |26535 |-795165 | 29 || 0.51724 | 0.48276 | 1.00000 
  26536 |26536 |-795195 | 29 || 0.55172 | 0.48276 | 1.00000 
  26537 |26537 |-795225 | 29 || 0.58621 | 0.48276 | 1.00000 
  26538 |26538 |-795255 | 29 || 0.62069 | 0.48276 | 1.00000 
  26539 |26539 |-795285 | 29 || 0.65517 | 0.48276 | 1.00000 
  26540 |26540 |-795315 | 29 || 0.68966 | 0.48276 | 1.00000 
  26541 |26541 |-795345 | 29 || 0.72414 | 0.48276 | 1.00000 
  26542 |26542 |-795375 | 29 || 0.75862 | 0.48276 | 1.00000 
  26543 |26543 |-795405 | 29 || 0.79310 | 0.48276 | 1.00000 
  26544 |26544 |-795435 | 29 || 0.82759 | 0.48276 | 1.00000 
  26545 |26545 |-795465 | 29 || 0.86207 | 0.48276 | 1.00000 
  26546 |26546 |-795495 | 29 || 0.89655 | 0.48276 | 1.00000 
  26547 |26547 |-795525 | 29 || 0.93103 | 0.48276 | 1.00000 
  26548 |26548 |-795555 | 29 || 0.96552 | 0.48276 | 1.00000 
  26551 |26551 |-795644 | 29 || 0.03448 | 0.51724 | 1.00000 
  26552 |26552 |-795674 | 29 || 0.06897 | 0.51724 | 1.00000 
  26553 |26553 |-795704 | 29 || 0.10345 | 0.51724 | 1.00000 
  26554 |26554 |-795734 | 29 || 0.13793 | 0.51724 | 1.00000 
  26555 |26555 |-795764 | 29 || 0.17241 | 0.51724 | 1.00000 
  26556 |26556 |-795794 | 29 || 0.20690 | 0.51724 | 1.00000 
  26557 |26557 |-795824 | 29 || 0.24138 | 0.51724 | 1.00000 
  26558 |26558 |-795854 | 29 || 0.27586 | 0.51724 | 1.00000 
  26559 |26559 |-795884 | 29 || 0.31034 | 0.51724 | 1.00000 
  26560 |26560 |-795914 | 29 || 0.34483 | 0.51724 | 1.00000 
  26561 |26561 |-795944 | 29 || 0.37931 | 0.51724 | 1.00000 
  26562 |26562 |-795974 | 29 || 0.41379 | 0.51724 | 1.00000 
  26563 |26563 |-796004 | 29 || 0.44828 | 0.51724 | 1.00000 
  26564 |26564 |-796034 | 29 || 0.48276 | 0.51724 | 1.00000 
  26565 |26565 |-796064 | 29 || 0.51724 | 0.51724 | 1.00000 
  26566 |26566 |-796094 | 29 || 0.55172 | 0.51724 | 1.00000 
  26567 |26567 |-796124 | 29 || 0.58621 | 0.51724 | 1.00000 
  26568 |26568 |-796154 | 29 || 0.62069 | 0.51724 | 1.00000 
  26569 |26569 |-796184 | 29 || 0.65517 | 0.51724 | 1.00000 
  26570 |26570 |-796214 | 29 || 0.68966 | 0.51724 | 1.00000 
  26571 |26571 |-796244 | 29 || 0.72414 | 0.51724 | 1.00000 
  26572 |26572 |-796274 | 29 || 0.75862 | 0.51724 | 1.00000 
  26573 |26573 |-796304 | 29 || 0.79310 | 0.51724 | 1.00000 
  26574 |26574 |-796334 | 29 || 0.82759 | 0.51724 | 1.00000 
  26575 |26575 |-796364 | 29 || 0.86207 | 0.51724 | 1.00000 
  26576 |26576 |-796394 | 29 || 0.89655 | 0.51724 | 1.00000 
  26577 |26577 |-796424 | 29 || 0.93103 | 0.51724 | 1.00000 
  26578 |26578 |-796454 | 29 || 0.96552 | 0.51724 | 1.00000 
  26581 |26581 |-796543 | 29 || 0.03448 | 0.55172 | 1.00000 
  26582 |26582 |-796573 | 29 || 0.06897 | 0.55172 | 1.00000 
  26583 |26583 |-796603 | 29 || 0.10345 | 0.55172 | 1.00000 
  26584 |26584 |-796633 | 29 || 0.13793 | 0.55172 | 1.00000 
  26585 |26585 |-796663 | 29 || 0.17241 | 0.55172 | 1.00000 
  26586 |26586 |-796693 | 29 || 0.20690 | 0.55172 | 1.00000 
  26587 |26587 |-796723 | 29 || 0.24138 | 0.55172 | 1.00000 
  26588 |26588 |-796753 | 29 || 0.27586 | 0.55172 | 1.00000 
  26589 |26589 |-796783 | 29 || 0.31034 | 0.55172 | 1.00000 
  26590 |26590 |-796813 | 29 || 0.34483 | 0.55172 | 1.00000 
  26591 |26591 |-796843 | 29 || 0.37931 | 0.55172 | 1.00000 
  26592 |26592 |-796873 | 29 || 0.41379 | 0.55172 | 1.00000 
  26593 |26593 |-796903 | 29 || 0.44828 | 0.55172 | 1.00000 
  26594 |26594 |-796933 | 29 || 0.48276 | 0.55172 | 1.00000 
  26595 |26595 |-796963 | 29 || 0.51724 | 0.55172 | 1.00000 
  26596 |26596 |-796993 | 29 || 0.55172 | 0.55172 | 1.00000 
  26597 |26597 |-797023 | 29 || 0.58621 | 0.55172 | 1.00000 
  26598 |26598 |-797053 | 29 || 0.62069 | 0.55172 | 1.00000 
  26599 |26599 |-797083 | 29 || 0.65517 | 0.55172 | 1.00000 
  26600 |26600 |-797113 | 29 || 0.68966 | 0.55172 | 1.00000 
  26601 |26601 |-797143 | 29 || 0.72414 | 0.55172 | 1.00000 
  26602 |26602 |-797173 | 29 || 0.75862 | 0.55172 | 1.00000 
  26603 |26603 |-797203 | 29 || 0.79310 | 0.55172 | 1.00000 
  26604 |26604 |-797233 | 29 || 0.82759 | 0.55172 | 1.00000 
  26605 |26605 |-797263 | 29 || 0.86207 | 0.55172 | 1.00000 
  26606 |26606 |-797293 | 29 || 0.89655 | 0.55172 | 1.00000 
  26607 |26607 |-797323 | 29 || 0.93103 | 0.55172 | 1.00000 
  26608 |26608 |-797353 | 29 || 0.96552 | 0.55172 | 1.00000 
  26611 |26611 |-797442 | 29 || 0.03448 | 0.58621 | 1.00000 
  26612 |26612 |-797472 | 29 || 0.06897 | 0.58621 | 1.00000 
  26613 |26613 |-797502 | 29 || 0.10345 | 0.58621 | 1.00000 
  26614 |26614 |-797532 | 29 || 0.13793 | 0.58621 | 1.00000 
  26615 |26615 |-797562 | 29 || 0.17241 | 0.58621 | 1.00000 
  26616 |26616 |-797592 | 29 || 0.20690 | 0.58621 | 1.00000 
  26617 |26617 |-797622 | 29 || 0.24138 | 0.58621 | 1.00000 
  26618 |26618 |-797652 | 29 || 0.27586 | 0.58621 | 1.00000 
  26619 |26619 |-797682 | 29 || 0.31034 | 0.58621 | 1.00000 
  26620 |26620 |-797712 | 29 || 0.34483 | 0.58621 | 1.00000 
  26621 |26621 |-797742 | 29 || 0.37931 | 0.58621 | 1.00000 
  26622 |26622 |-797772 | 29 || 0.41379 | 0.58621 | 1.00000 
  26623 |26623 |-797802 | 29 || 0.44828 | 0.58621 | 1.00000 
  26624 |26624 |-797832 | 29 || 0.48276 | 0.58621 | 1.00000 
  26625 |26625 |-797862 | 29 || 0.51724 | 0.58621 | 1.00000 
  26626 |26626 |-797892 | 29 || 0.55172 | 0.58621 | 1.00000 
  26627 |26627 |-797922 | 29 || 0.58621 | 0.58621 | 1.00000 
  26628 |26628 |-797952 | 29 || 0.62069 | 0.58621 | 1.00000 
  26629 |26629 |-797982 | 29 || 0.65517 | 0.58621 | 1.00000 
  26630 |26630 |-798012 | 29 || 0.68966 | 0.58621 | 1.00000 
  26631 |26631 |-798042 | 29 || 0.72414 | 0.58621 | 1.00000 
  26632 |26632 |-798072 | 29 || 0.75862 | 0.58621 | 1.00000 
  26633 |26633 |-798102 | 29 || 0.79310 | 0.58621 | 1.00000 
  26634 |26634 |-798132 | 29 || 0.82759 | 0.58621 | 1.00000 
  26635 |26635 |-798162 | 29 || 0.86207 | 0.58621 | 1.00000 
  26636 |26636 |-798192 | 29 || 0.89655 | 0.58621 | 1.00000 
  26637 |26637 |-798222 | 29 || 0.93103 | 0.58621 | 1.00000 
  26638 |26638 |-798252 | 29 || 0.96552 | 0.58621 | 1.00000 
  26641 |26641 |-798341 | 29 || 0.03448 | 0.62069 | 1.00000 
  26642 |26642 |-798371 | 29 || 0.06897 | 0.62069 | 1.00000 
  26643 |26643 |-798401 | 29 || 0.10345 | 0.62069 | 1.00000 
  26644 |26644 |-798431 | 29 || 0.13793 | 0.62069 | 1.00000 
  26645 |26645 |-798461 | 29 || 0.17241 | 0.62069 | 1.00000 
  26646 |26646 |-798491 | 29 || 0.20690 | 0.62069 | 1.00000 
  26647 |26647 |-798521 | 29 || 0.24138 | 0.62069 | 1.00000 
  26648 |26648 |-798551 | 29 || 0.27586 | 0.62069 | 1.00000 
  26649 |26649 |-798581 | 29 || 0.31034 | 0.62069 | 1.00000 
  26650 |26650 |-798611 | 29 || 0.34483 | 0.62069 | 1.00000 
  26651 |26651 |-798641 | 29 || 0.37931 | 0.62069 | 1.00000 
  26652 |26652 |-798671 | 29 || 0.41379 | 0.62069 | 1.00000 
  26653 |26653 |-798701 | 29 || 0.44828 | 0.62069 | 1.00000 
  26654 |26654 |-798731 | 29 || 0.48276 | 0.62069 | 1.00000 
  26655 |26655 |-798761 | 29 || 0.51724 | 0.62069 | 1.00000 
  26656 |26656 |-798791 | 29 || 0.55172 | 0.62069 | 1.00000 
  26657 |26657 |-798821 | 29 || 0.58621 | 0.62069 | 1.00000 
  26658 |26658 |-798851 | 29 || 0.62069 | 0.62069 | 1.00000 
  26659 |26659 |-798881 | 29 || 0.65517 | 0.62069 | 1.00000 
  26660 |26660 |-798911 | 29 || 0.68966 | 0.62069 | 1.00000 
  26661 |26661 |-798941 | 29 || 0.72414 | 0.62069 | 1.00000 
  26662 |26662 |-798971 | 29 || 0.75862 | 0.62069 | 1.00000 
  26663 |26663 |-799001 | 29 || 0.79310 | 0.62069 | 1.00000 
  26664 |26664 |-799031 | 29 || 0.82759 | 0.62069 | 1.00000 
  26665 |26665 |-799061 | 29 || 0.86207 | 0.62069 | 1.00000 
  26666 |26666 |-799091 | 29 || 0.89655 | 0.62069 | 1.00000 
  26667 |26667 |-799121 | 29 || 0.93103 | 0.62069 | 1.00000 
  26668 |26668 |-799151 | 29 || 0.96552 | 0.62069 | 1.00000 
  26671 |26671 |-799240 | 29 || 0.03448 | 0.65517 | 1.00000 
  26672 |26672 |-799270 | 29 || 0.06897 | 0.65517 | 1.00000 
  26673 |26673 |-799300 | 29 || 0.10345 | 0.65517 | 1.00000 
  26674 |26674 |-799330 | 29 || 0.13793 | 0.65517 | 1.00000 
  26675 |26675 |-799360 | 29 || 0.17241 | 0.65517 | 1.00000 
  26676 |26676 |-799390 | 29 || 0.20690 | 0.65517 | 1.00000 
  26677 |26677 |-799420 | 29 || 0.24138 | 0.65517 | 1.00000 
  26678 |26678 |-799450 | 29 || 0.27586 | 0.65517 | 1.00000 
  26679 |26679 |-799480 | 29 || 0.31034 | 0.65517 | 1.00000 
  26680 |26680 |-799510 | 29 || 0.34483 | 0.65517 | 1.00000 
  26681 |26681 |-799540 | 29 || 0.37931 | 0.65517 | 1.00000 
  26682 |26682 |-799570 | 29 || 0.41379 | 0.65517 | 1.00000 
  26683 |26683 |-799600 | 29 || 0.44828 | 0.65517 | 1.00000 
  26684 |26684 |-799630 | 29 || 0.48276 | 0.65517 | 1.00000 
  26685 |26685 |-799660 | 29 || 0.51724 | 0.65517 | 1.00000 
  26686 |26686 |-799690 | 29 || 0.55172 | 0.65517 | 1.00000 
  26687 |26687 |-799720 | 29 || 0.58621 | 0.65517 | 1.00000 
  26688 |26688 |-799750 | 29 || 0.62069 | 0.65517 | 1.00000 
  26689 |26689 |-799780 | 29 || 0.65517 | 0.65517 | 1.00000 
  26690 |26690 |-799810 | 29 || 0.68966 | 0.65517 | 1.00000 
  26691 |26691 |-799840 | 29 || 0.72414 | 0.65517 | 1.00000 
  26692 |26692 |-799870 | 29 || 0.75862 | 0.65517 | 1.00000 
  26693 |26693 |-799900 | 29 || 0.79310 | 0.65517 | 1.00000 
  26694 |26694 |-799930 | 29 || 0.82759 | 0.65517 | 1.00000 
  26695 |26695 |-799960 | 29 || 0.86207 | 0.65517 | 1.00000 
  26696 |26696 |-799990 | 29 || 0.89655 | 0.65517 | 1.00000 
  26697 |26697 |-800020 | 29 || 0.93103 | 0.65517 | 1.00000 
  26698 |26698 |-800050 | 29 || 0.96552 | 0.65517 | 1.00000 
  26701 |26701 |-800139 | 29 || 0.03448 | 0.68966 | 1.00000 
  26702 |26702 |-800169 | 29 || 0.06897 | 0.68966 | 1.00000 
  26703 |26703 |-800199 | 29 || 0.10345 | 0.68966 | 1.00000 
  26704 |26704 |-800229 | 29 || 0.13793 | 0.68966 | 1.00000 
  26705 |26705 |-800259 | 29 || 0.17241 | 0.68966 | 1.00000 
  26706 |26706 |-800289 | 29 || 0.20690 | 0.68966 | 1.00000 
  26707 |26707 |-800319 | 29 || 0.24138 | 0.68966 | 1.00000 
  26708 |26708 |-800349 | 29 || 0.27586 | 0.68966 | 1.00000 
  26709 |26709 |-800379 | 29 || 0.31034 | 0.68966 | 1.00000 
  26710 |26710 |-800409 | 29 || 0.34483 | 0.68966 | 1.00000 
  26711 |26711 |-800439 | 29 || 0.37931 | 0.68966 | 1.00000 
  26712 |26712 |-800469 | 29 || 0.41379 | 0.68966 | 1.00000 
  26713 |26713 |-800499 | 29 || 0.44828 | 0.68966 | 1.00000 
  26714 |26714 |-800529 | 29 || 0.48276 | 0.68966 | 1.00000 
  26715 |26715 |-800559 | 29 || 0.51724 | 0.68966 | 1.00000 
  26716 |26716 |-800589 | 29 || 0.55172 | 0.68966 | 1.00000 
  26717 |26717 |-800619 | 29 || 0.58621 | 0.68966 | 1.00000 
  26718 |26718 |-800649 | 29 || 0.62069 | 0.68966 | 1.00000 
  26719 |26719 |-800679 | 29 || 0.65517 | 0.68966 | 1.00000 
  26720 |26720 |-800709 | 29 || 0.68966 | 0.68966 | 1.00000 
  26721 |26721 |-800739 | 29 || 0.72414 | 0.68966 | 1.00000 
  26722 |26722 |-800769 | 29 || 0.75862 | 0.68966 | 1.00000 
  26723 |26723 |-800799 | 29 || 0.79310 | 0.68966 | 1.00000 
  26724 |26724 |-800829 | 29 || 0.82759 | 0.68966 | 1.00000 
  26725 |26725 |-800859 | 29 || 0.86207 | 0.68966 | 1.00000 
  26726 |26726 |-800889 | 29 || 0.89655 | 0.68966 | 1.00000 
  26727 |26727 |-800919 | 29 || 0.93103 | 0.68966 | 1.00000 
  26728 |26728 |-800949 | 29 || 0.96552 | 0.68966 | 1.00000 
  26731 |26731 |-801038 | 29 || 0.03448 | 0.72414 | 1.00000 
  26732 |26732 |-801068 | 29 || 0.06897 | 0.72414 | 1.00000 
  26733 |26733 |-801098 | 29 || 0.10345 | 0.72414 | 1.00000 
  26734 |26734 |-801128 | 29 || 0.13793 | 0.72414 | 1.00000 
  26735 |26735 |-801158 | 29 || 0.17241 | 0.72414 | 1.00000 
  26736 |26736 |-801188 | 29 || 0.20690 | 0.72414 | 1.00000 
  26737 |26737 |-801218 | 29 || 0.24138 | 0.72414 | 1.00000 
  26738 |26738 |-801248 | 29 || 0.27586 | 0.72414 | 1.00000 
  26739 |26739 |-801278 | 29 || 0.31034 | 0.72414 | 1.00000 
  26740 |26740 |-801308 | 29 || 0.34483 | 0.72414 | 1.00000 
  26741 |26741 |-801338 | 29 || 0.37931 | 0.72414 | 1.00000 
  26742 |26742 |-801368 | 29 || 0.41379 | 0.72414 | 1.00000 
  26743 |26743 |-801398 | 29 || 0.44828 | 0.72414 | 1.00000 
  26744 |26744 |-801428 | 29 || 0.48276 | 0.72414 | 1.00000 
  26745 |26745 |-801458 | 29 || 0.51724 | 0.72414 | 1.00000 
  26746 |26746 |-801488 | 29 || 0.55172 | 0.72414 | 1.00000 
  26747 |26747 |-801518 | 29 || 0.58621 | 0.72414 | 1.00000 
  26748 |26748 |-801548 | 29 || 0.62069 | 0.72414 | 1.00000 
  26749 |26749 |-801578 | 29 || 0.65517 | 0.72414 | 1.00000 
  26750 |26750 |-801608 | 29 || 0.68966 | 0.72414 | 1.00000 
  26751 |26751 |-801638 | 29 || 0.72414 | 0.72414 | 1.00000 
  26752 |26752 |-801668 | 29 || 0.75862 | 0.72414 | 1.00000 
  26753 |26753 |-801698 | 29 || 0.79310 | 0.72414 | 1.00000 
  26754 |26754 |-801728 | 29 || 0.82759 | 0.72414 | 1.00000 
  26755 |26755 |-801758 | 29 || 0.86207 | 0.72414 | 1.00000 
  26756 |26756 |-801788 | 29 || 0.89655 | 0.72414 | 1.00000 
  26757 |26757 |-801818 | 29 || 0.93103 | 0.72414 | 1.00000 
  26758 |26758 |-801848 | 29 || 0.96552 | 0.72414 | 1.00000 
  26761 |26761 |-801937 | 29 || 0.03448 | 0.75862 | 1.00000 
  26762 |26762 |-801967 | 29 || 0.06897 | 0.75862 | 1.00000 
  26763 |26763 |-801997 | 29 || 0.10345 | 0.75862 | 1.00000 
  26764 |26764 |-802027 | 29 || 0.13793 | 0.75862 | 1.00000 
  26765 |26765 |-802057 | 29 || 0.17241 | 0.75862 | 1.00000 
  26766 |26766 |-802087 | 29 || 0.20690 | 0.75862 | 1.00000 
  26767 |26767 |-802117 | 29 || 0.24138 | 0.75862 | 1.00000 
  26768 |26768 |-802147 | 29 || 0.27586 | 0.75862 | 1.00000 
  26769 |26769 |-802177 | 29 || 0.31034 | 0.75862 | 1.00000 
  26770 |26770 |-802207 | 29 || 0.34483 | 0.75862 | 1.00000 
  26771 |26771 |-802237 | 29 || 0.37931 | 0.75862 | 1.00000 
  26772 |26772 |-802267 | 29 || 0.41379 | 0.75862 | 1.00000 
  26773 |26773 |-802297 | 29 || 0.44828 | 0.75862 | 1.00000 
  26774 |26774 |-802327 | 29 || 0.48276 | 0.75862 | 1.00000 
  26775 |26775 |-802357 | 29 || 0.51724 | 0.75862 | 1.00000 
  26776 |26776 |-802387 | 29 || 0.55172 | 0.75862 | 1.00000 
  26777 |26777 |-802417 | 29 || 0.58621 | 0.75862 | 1.00000 
  26778 |26778 |-802447 | 29 || 0.62069 | 0.75862 | 1.00000 
  26779 |26779 |-802477 | 29 || 0.65517 | 0.75862 | 1.00000 
  26780 |26780 |-802507 | 29 || 0.68966 | 0.75862 | 1.00000 
  26781 |26781 |-802537 | 29 || 0.72414 | 0.75862 | 1.00000 
  26782 |26782 |-802567 | 29 || 0.75862 | 0.75862 | 1.00000 
  26783 |26783 |-802597 | 29 || 0.79310 | 0.75862 | 1.00000 
  26784 |26784 |-802627 | 29 || 0.82759 | 0.75862 | 1.00000 
  26785 |26785 |-802657 | 29 || 0.86207 | 0.75862 | 1.00000 
  26786 |26786 |-802687 | 29 || 0.89655 | 0.75862 | 1.00000 
  26787 |26787 |-802717 | 29 || 0.93103 | 0.75862 | 1.00000 
  26788 |26788 |-802747 | 29 || 0.96552 | 0.75862 | 1.00000 
  26791 |26791 |-802836 | 29 || 0.03448 | 0.79310 | 1.00000 
  26792 |26792 |-802866 | 29 || 0.06897 | 0.79310 | 1.00000 
  26793 |26793 |-802896 | 29 || 0.10345 | 0.79310 | 1.00000 
  26794 |26794 |-802926 | 29 || 0.13793 | 0.79310 | 1.00000 
  26795 |26795 |-802956 | 29 || 0.17241 | 0.79310 | 1.00000 
  26796 |26796 |-802986 | 29 || 0.20690 | 0.79310 | 1.00000 
  26797 |26797 |-803016 | 29 || 0.24138 | 0.79310 | 1.00000 
  26798 |26798 |-803046 | 29 || 0.27586 | 0.79310 | 1.00000 
  26799 |26799 |-803076 | 29 || 0.31034 | 0.79310 | 1.00000 
  26800 |26800 |-803106 | 29 || 0.34483 | 0.79310 | 1.00000 
  26801 |26801 |-803136 | 29 || 0.37931 | 0.79310 | 1.00000 
  26802 |26802 |-803166 | 29 || 0.41379 | 0.79310 | 1.00000 
  26803 |26803 |-803196 | 29 || 0.44828 | 0.79310 | 1.00000 
  26804 |26804 |-803226 | 29 || 0.48276 | 0.79310 | 1.00000 
  26805 |26805 |-803256 | 29 || 0.51724 | 0.79310 | 1.00000 
  26806 |26806 |-803286 | 29 || 0.55172 | 0.79310 | 1.00000 
  26807 |26807 |-803316 | 29 || 0.58621 | 0.79310 | 1.00000 
  26808 |26808 |-803346 | 29 || 0.62069 | 0.79310 | 1.00000 
  26809 |26809 |-803376 | 29 || 0.65517 | 0.79310 | 1.00000 
  26810 |26810 |-803406 | 29 || 0.68966 | 0.79310 | 1.00000 
  26811 |26811 |-803436 | 29 || 0.72414 | 0.79310 | 1.00000 
  26812 |26812 |-803466 | 29 || 0.75862 | 0.79310 | 1.00000 
  26813 |26813 |-803496 | 29 || 0.79310 | 0.79310 | 1.00000 
  26814 |26814 |-803526 | 29 || 0.82759 | 0.79310 | 1.00000 
  26815 |26815 |-803556 | 29 || 0.86207 | 0.79310 | 1.00000 
  26816 |26816 |-803586 | 29 || 0.89655 | 0.79310 | 1.00000 
  26817 |26817 |-803616 | 29 || 0.93103 | 0.79310 | 1.00000 
  26818 |26818 |-803646 | 29 || 0.96552 | 0.79310 | 1.00000 
  26821 |26821 |-803735 | 29 || 0.03448 | 0.82759 | 1.00000 
  26822 |26822 |-803765 | 29 || 0.06897 | 0.82759 | 1.00000 
  26823 |26823 |-803795 | 29 || 0.10345 | 0.82759 | 1.00000 
  26824 |26824 |-803825 | 29 || 0.13793 | 0.82759 | 1.00000 
  26825 |26825 |-803855 | 29 || 0.17241 | 0.82759 | 1.00000 
  26826 |26826 |-803885 | 29 || 0.20690 | 0.82759 | 1.00000 
  26827 |26827 |-803915 | 29 || 0.24138 | 0.82759 | 1.00000 
  26828 |26828 |-803945 | 29 || 0.27586 | 0.82759 | 1.00000 
  26829 |26829 |-803975 | 29 || 0.31034 | 0.82759 | 1.00000 
  26830 |26830 |-804005 | 29 || 0.34483 | 0.82759 | 1.00000 
  26831 |26831 |-804035 | 29 || 0.37931 | 0.82759 | 1.00000 
  26832 |26832 |-804065 | 29 || 0.41379 | 0.82759 | 1.00000 
  26833 |26833 |-804095 | 29 || 0.44828 | 0.82759 | 1.00000 
  26834 |26834 |-804125 | 29 || 0.48276 | 0.82759 | 1.00000 
  26835 |26835 |-804155 | 29 || 0.51724 | 0.82759 | 1.00000 
  26836 |26836 |-804185 | 29 || 0.55172 | 0.82759 | 1.00000 
  26837 |26837 |-804215 | 29 || 0.58621 | 0.82759 | 1.00000 
  26838 |26838 |-804245 | 29 || 0.62069 | 0.82759 | 1.00000 
  26839 |26839 |-804275 | 29 || 0.65517 | 0.82759 | 1.00000 
  26840 |26840 |-804305 | 29 || 0.68966 | 0.82759 | 1.00000 
  26841 |26841 |-804335 | 29 || 0.72414 | 0.82759 | 1.00000 
  26842 |26842 |-804365 | 29 || 0.75862 | 0.82759 | 1.00000 
  26843 |26843 |-804395 | 29 || 0.79310 | 0.82759 | 1.00000 
  26844 |26844 |-804425 | 29 || 0.82759 | 0.82759 | 1.00000 
  26845 |26845 |-804455 | 29 || 0.86207 | 0.82759 | 1.00000 
  26846 |26846 |-804485 | 29 || 0.89655 | 0.82759 | 1.00000 
  26847 |26847 |-804515 | 29 || 0.93103 | 0.82759 | 1.00000 
  26848 |26848 |-804545 | 29 || 0.96552 | 0.82759 | 1.00000 
  26851 |26851 |-804634 | 29 || 0.03448 | 0.86207 | 1.00000 
  26852 |26852 |-804664 | 29 || 0.06897 | 0.86207 | 1.00000 
  26853 |26853 |-804694 | 29 || 0.10345 | 0.86207 | 1.00000 
  26854 |26854 |-804724 | 29 || 0.13793 | 0.86207 | 1.00000 
  26855 |26855 |-804754 | 29 || 0.17241 | 0.86207 | 1.00000 
  26856 |26856 |-804784 | 29 || 0.20690 | 0.86207 | 1.00000 
  26857 |26857 |-804814 | 29 || 0.24138 | 0.86207 | 1.00000 
  26858 |26858 |-804844 | 29 || 0.27586 | 0.86207 | 1.00000 
  26859 |26859 |-804874 | 29 || 0.31034 | 0.86207 | 1.00000 
  26860 |26860 |-804904 | 29 || 0.34483 | 0.86207 | 1.00000 
  26861 |26861 |-804934 | 29 || 0.37931 | 0.86207 | 1.00000 
  26862 |26862 |-804964 | 29 || 0.41379 | 0.86207 | 1.00000 
  26863 |26863 |-804994 | 29 || 0.44828 | 0.86207 | 1.00000 
  26864 |26864 |-805024 | 29 || 0.48276 | 0.86207 | 1.00000 
  26865 |26865 |-805054 | 29 || 0.51724 | 0.86207 | 1.00000 
  26866 |26866 |-805084 | 29 || 0.55172 | 0.86207 | 1.00000 
  26867 |26867 |-805114 | 29 || 0.58621 | 0.86207 | 1.00000 
  26868 |26868 |-805144 | 29 || 0.62069 | 0.86207 | 1.00000 
  26869 |26869 |-805174 | 29 || 0.65517 | 0.86207 | 1.00000 
  26870 |26870 |-805204 | 29 || 0.68966 | 0.86207 | 1.00000 
  26871 |26871 |-805234 | 29 || 0.72414 | 0.86207 | 1.00000 
  26872 |26872 |-805264 | 29 || 0.75862 | 0.86207 | 1.00000 
  26873 |26873 |-805294 | 29 || 0.79310 | 0.86207 | 1.00000 
